,image_name,target,batch,fold
21908,bufo_speciosus_s_000037.png,6,3,2
21909,tabby_s_001248.png,3,3,1
21910,puppy_s_000986.png,5,3,5
21911,maltese_s_000634.png,5,3,0
21912,red_deer_s_000198.png,4,3,9
21913,tabby_cat_s_001117.png,3,3,4
21914,domestic_cat_s_000684.png,3,3,4
21915,maltese_s_001713.png,5,3,7
21916,pekingese_s_000355.png,5,3,4
21917,american_toad_s_000879.png,6,3,3
21918,saddle_horse_s_001596.png,7,3,0
21919,packet_boat_s_001087.png,8,3,4
21920,chihuahua_s_000276.png,5,3,8
21921,cat_s_000156.png,3,3,7
21922,anthus_pratensis_s_000395.png,2,3,4
21923,fire_engine_s_000339.png,9,3,9
21924,propeller_plane_s_001736.png,0,3,9
21925,cassowary_s_001896.png,2,3,9
21926,delivery_truck_s_001133.png,9,3,1
21927,lipizzan_s_000291.png,7,3,4
21928,english_toy_spaniel_s_001014.png,5,3,2
21929,red_deer_s_002175.png,4,3,1
21930,airbus_s_001211.png,0,3,6
21931,minesweeper_s_000666.png,8,3,2
21932,stealth_fighter_s_000383.png,0,3,8
21933,coupe_s_000734.png,1,3,5
21934,green_frog_s_000796.png,6,3,7
21935,leopard_frog_s_001934.png,6,3,0
21936,iceboat_s_000743.png,8,3,3
21937,green_frog_s_002001.png,6,3,5
21938,automobile_s_001436.png,1,3,2
21939,lorry_s_000285.png,9,3,3
21940,accentor_s_000472.png,2,3,9
21941,american_toad_s_000924.png,6,3,0
21942,bird_s_000408.png,2,3,2
21943,passenger_ship_s_000655.png,8,3,6
21944,toy_dog_s_001084.png,5,3,3
21945,biplane_s_001424.png,0,3,1
21946,sambar_s_000602.png,4,3,2
21947,police_cruiser_s_000821.png,1,3,1
21948,tabby_s_000409.png,3,3,0
21949,elk_s_000751.png,4,3,8
21950,muntjac_s_000333.png,4,3,0
21951,deer_s_001806.png,4,3,5
21952,tabby_cat_s_001435.png,3,3,9
21953,container_vessel_s_001693.png,8,3,5
21954,dump_truck_s_000917.png,9,3,9
21955,wapiti_s_000268.png,4,3,3
21956,rana_temporaria_s_000430.png,6,3,2
21957,mongrel_s_001491.png,5,3,7
21958,bufo_bufo_s_000955.png,6,3,6
21959,car_s_001907.png,1,3,9
21960,truck_s_001608.png,9,3,7
21961,chihuahua_s_001037.png,5,3,1
21962,mouser_s_000762.png,3,3,0
21963,broodmare_s_000802.png,7,3,4
21964,attack_aircraft_s_001017.png,0,3,0
21965,barking_frog_s_001063.png,6,3,7
21966,stag_s_000564.png,4,3,2
21967,stud_mare_s_001308.png,7,3,5
21968,dump_truck_s_002199.png,9,3,5
21969,tabby_cat_s_001373.png,3,3,7
21970,rana_temporaria_s_001740.png,6,3,1
21971,compact_car_s_000063.png,1,3,4
21972,pontoon_s_000855.png,8,3,5
21973,bird_s_000096.png,2,3,6
21974,stealth_bomber_s_001504.png,0,3,6
21975,jetliner_s_000961.png,0,3,3
21976,coupe_s_001349.png,1,3,3
21977,toy_dog_s_001285.png,5,3,6
21978,rangifer_caribou_s_000854.png,4,3,9
21979,rana_catesbeiana_s_000279.png,6,3,8
21980,muntjac_s_000563.png,4,3,6
21981,cassowary_s_000605.png,2,3,1
21982,tabby_s_000756.png,3,3,8
21983,stealth_fighter_s_000715.png,0,3,2
21984,auto_s_001057.png,1,3,2
21985,coupe_s_000397.png,1,3,0
21986,maltese_dog_s_001115.png,5,3,9
21987,cassowary_s_001110.png,2,3,1
21988,fire_truck_s_000515.png,9,3,7
21989,western_toad_s_000214.png,6,3,0
21990,domestic_cat_s_001890.png,3,3,3
21991,tabby_s_001111.png,3,3,7
21992,station_wagon_s_002616.png,1,3,9
21993,fire_engine_s_001482.png,9,3,3
21994,tennessee_walker_s_000965.png,7,3,3
21995,gelding_s_000731.png,7,3,2
21996,toy_dog_s_001529.png,5,3,9
21997,jetliner_s_000055.png,0,3,7
21998,rowboat_s_000203.png,8,3,2
21999,trailer_truck_s_000932.png,9,3,2
22000,cabin_cruiser_s_001783.png,8,3,3
22001,car_s_001908.png,1,3,1
22002,green_frog_s_000298.png,6,3,7
22003,pekingese_s_002435.png,5,3,9
22004,leopard_frog_s_001439.png,6,3,5
22005,fallow_deer_s_001100.png,4,3,6
22006,passerine_s_001212.png,2,3,1
22007,true_cat_s_000885.png,3,3,0
22008,felis_domesticus_s_000068.png,3,3,0
22009,camion_s_000396.png,9,3,8
22010,container_vessel_s_000237.png,8,3,1
22011,domestic_cat_s_001146.png,3,3,3
22012,struthio_camelus_s_000615.png,2,3,4
22013,automobile_s_001338.png,1,3,8
22014,pipit_s_000841.png,2,3,7
22015,tennessee_walking_horse_s_000149.png,7,3,6
22016,car_transporter_s_000162.png,9,3,5
22017,delivery_truck_s_001014.png,9,3,3
22018,cervus_elaphus_s_000929.png,4,3,7
22019,female_horse_s_001244.png,7,3,3
22020,bird_s_000068.png,2,3,8
22021,mongrel_s_000582.png,5,3,8
22022,hospital_ship_s_000082.png,8,3,7
22023,boat_s_002624.png,8,3,2
22024,dump_truck_s_000263.png,9,3,8
22025,tabby_s_001461.png,3,3,7
22026,stealth_bomber_s_002063.png,0,3,9
22027,rana_clamitans_s_000735.png,6,3,9
22028,cat_s_001135.png,3,3,1
22029,bufo_marinus_s_000486.png,6,3,4
22030,cat_s_000435.png,3,3,0
22031,lippizaner_s_000071.png,7,3,5
22032,passerine_s_000782.png,2,3,6
22033,dustcart_s_000001.png,9,3,6
22034,twinjet_s_000726.png,0,3,5
22035,meadow_pipit_s_000913.png,2,3,6
22036,gelding_s_001551.png,7,3,9
22037,estate_car_s_001279.png,1,3,2
22038,garbage_truck_s_002267.png,9,3,6
22039,barking_frog_s_000914.png,6,3,7
22040,airbus_s_000109.png,0,3,3
22041,auto_s_000349.png,1,3,7
22042,tabby_cat_s_002350.png,3,3,3
22043,beach_wagon_s_000301.png,1,3,7
22044,natterjack_s_000121.png,6,3,2
22045,alauda_arvensis_s_000779.png,2,3,8
22046,tennessee_walker_s_000811.png,7,3,0
22047,canis_familiaris_s_000217.png,5,3,6
22048,shooting_brake_s_000308.png,1,3,3
22049,domestic_cat_s_000199.png,3,3,3
22050,barren_ground_caribou_s_000013.png,4,3,7
22051,dump_truck_s_001885.png,9,3,4
22052,arabian_s_000548.png,7,3,7
22053,moose_s_001928.png,4,3,7
22054,police_cruiser_s_000190.png,1,3,1
22055,automobile_s_000890.png,1,3,5
22056,pilot_boat_s_001036.png,8,3,9
22057,rangifer_caribou_s_001138.png,4,3,8
22058,bufo_bufo_s_001479.png,6,3,8
22059,chihuahua_s_000267.png,5,3,9
22060,coupe_s_001558.png,1,3,3
22061,domestic_dog_s_001318.png,5,3,8
22062,propeller_plane_s_001701.png,0,3,3
22063,auto_s_000268.png,1,3,7
22064,lightship_s_001600.png,8,3,5
22065,bufo_americanus_s_001184.png,6,3,1
22066,leopard_frog_s_001921.png,6,3,2
22067,compact_s_000724.png,1,3,3
22068,rana_pipiens_s_000663.png,6,3,2
22069,stud_mare_s_000223.png,7,3,5
22070,beach_wagon_s_000016.png,1,3,2
22071,tabby_cat_s_001349.png,3,3,8
22072,estate_car_s_000592.png,1,3,5
22073,chihuahua_s_000657.png,5,3,9
22074,emu_s_001088.png,2,3,3
22075,tipper_truck_s_000231.png,9,3,6
22076,gelding_s_000440.png,7,3,6
22077,fire_engine_s_000785.png,9,3,3
22078,lippizaner_s_001791.png,7,3,3
22079,blenheim_spaniel_s_001092.png,5,3,6
22080,airliner_s_001209.png,0,3,3
22081,bufo_americanus_s_000963.png,6,3,1
22082,bufo_marinus_s_000428.png,6,3,2
22083,mutt_s_000575.png,5,3,5
22084,airliner_s_001230.png,0,3,7
22085,bufo_americanus_s_000500.png,6,3,6
22086,pekinese_s_000126.png,5,3,1
22087,western_toad_s_000523.png,6,3,5
22088,estate_car_s_000600.png,1,3,6
22089,station_wagon_s_001813.png,1,3,4
22090,coupe_s_001588.png,1,3,6
22091,fire_truck_s_001586.png,9,3,9
22092,bufo_bufo_s_002413.png,6,3,9
22093,auto_s_001048.png,1,3,1
22094,pontoon_s_002056.png,8,3,7
22095,tractor_trailer_s_000698.png,9,3,5
22096,freighter_s_000944.png,8,3,3
22097,stud_mare_s_000479.png,7,3,0
22098,mule_deer_s_000130.png,4,3,8
22099,puppy_s_000068.png,5,3,6
22100,crapaud_s_000153.png,6,3,8
22101,spadefoot_s_000011.png,6,3,0
22102,dumper_s_000574.png,9,3,0
22103,lapdog_s_000713.png,5,3,6
22104,meadow_pipit_s_000260.png,2,3,6
22105,cat_s_000328.png,3,3,9
22106,arabian_s_000926.png,7,3,0
22107,flying_bird_s_000775.png,2,3,9
22108,station_wagon_s_002799.png,1,3,4
22109,attack_aircraft_s_001654.png,0,3,1
22110,felis_domesticus_s_000718.png,3,3,3
22111,coupe_s_001001.png,1,3,1
22112,plane_s_000475.png,0,3,0
22113,toad_frog_s_000220.png,6,3,9
22114,dromaius_novaehollandiae_s_000114.png,2,3,1
22115,broodmare_s_001772.png,7,3,3
22116,arabian_s_001462.png,7,3,7
22117,fire_engine_s_000338.png,9,3,7
22118,fighter_aircraft_s_001555.png,0,3,5
22119,maltese_dog_s_001346.png,5,3,2
22120,quarter_horse_s_000863.png,7,3,0
22121,walking_horse_s_001986.png,7,3,9
22122,ostrich_s_000870.png,2,3,6
22123,stealth_bomber_s_000806.png,0,3,6
22124,mule_deer_s_001967.png,4,3,5
22125,domestic_cat_s_000839.png,3,3,4
22126,stud_s_000115.png,7,3,0
22127,tipper_truck_s_000269.png,9,3,7
22128,arabian_s_002064.png,7,3,6
22129,airliner_s_001720.png,0,3,9
22130,lippizaner_s_000006.png,7,3,3
22131,toy_dog_s_001751.png,5,3,1
22132,sea_boat_s_000421.png,8,3,9
22133,sika_s_001801.png,4,3,0
22134,wrecker_s_000632.png,9,3,9
22135,cat_s_002262.png,3,3,8
22136,lippizaner_s_000291.png,7,3,5
22137,american_elk_s_000638.png,4,3,4
22138,lippizan_s_001290.png,7,3,7
22139,sika_s_000691.png,4,3,2
22140,dump_truck_s_000485.png,9,3,7
22141,pilot_boat_s_001020.png,8,3,5
22142,stealth_fighter_s_001872.png,0,3,8
22143,felis_catus_s_000972.png,3,3,9
22144,wapiti_s_000658.png,4,3,8
22145,station_wagon_s_002084.png,1,3,8
22146,fighter_aircraft_s_001383.png,0,3,9
22147,boat_s_002393.png,8,3,2
22148,elk_s_000981.png,4,3,1
22149,cervus_sika_s_000443.png,4,3,2
22150,camion_s_001529.png,9,3,7
22151,convertible_s_001007.png,1,3,5
22152,fire_engine_s_000296.png,9,3,6
22153,deer_s_001704.png,4,3,2
22154,compact_car_s_001091.png,1,3,2
22155,cassowary_s_001073.png,2,3,2
22156,truck_s_001484.png,9,3,3
22157,american_toad_s_001493.png,6,3,1
22158,king_charles_spaniel_s_000113.png,5,3,0
22159,fighter_aircraft_s_000061.png,0,3,1
22160,dump_truck_s_001719.png,9,3,2
22161,felis_domesticus_s_000292.png,3,3,9
22162,car_transporter_s_001172.png,9,3,1
22163,compact_s_000620.png,1,3,0
22164,stealth_bomber_s_002249.png,0,3,3
22165,estate_car_s_000699.png,1,3,3
22166,garbage_truck_s_001432.png,9,3,9
22167,airbus_s_001657.png,0,3,0
22168,passerine_s_001769.png,2,3,4
22169,cow_pony_s_001036.png,7,3,0
22170,pipit_s_001424.png,2,3,6
22171,domestic_cat_s_000803.png,3,3,1
22172,banana_boat_s_000265.png,8,3,3
22173,fallow_deer_s_000445.png,4,3,7
22174,maltese_s_000956.png,5,3,5
22175,station_wagon_s_001513.png,1,3,1
22176,southwestern_toad_s_000135.png,6,3,2
22177,pontoon_s_000873.png,8,3,3
22178,dive_bomber_s_001190.png,0,3,6
22179,quarter_horse_s_000045.png,7,3,6
22180,lippizaner_s_000639.png,7,3,1
22181,tipper_lorry_s_000312.png,9,3,4
22182,moving_van_s_000618.png,9,3,9
22183,dama_dama_s_000034.png,4,3,4
22184,pekinese_s_000581.png,5,3,3
22185,wapiti_s_000843.png,4,3,1
22186,camion_s_000922.png,9,3,1
22187,garbage_truck_s_001084.png,9,3,7
22188,toy_spaniel_s_000834.png,5,3,2
22189,fighter_s_000198.png,0,3,2
22190,biplane_s_000993.png,0,3,4
22191,green_frog_s_000297.png,6,3,8
22192,mule_deer_s_001075.png,4,3,6
22193,cat_s_000510.png,3,3,1
22194,biplane_s_000761.png,0,3,6
22195,wapiti_s_000116.png,4,3,5
22196,garbage_truck_s_001317.png,9,3,2
22197,camion_s_000187.png,9,3,3
22198,riding_horse_s_000902.png,7,3,8
22199,fire_engine_s_002379.png,9,3,7
22200,dive_bomber_s_000111.png,0,3,4
22201,saddle_horse_s_000772.png,7,3,0
22202,cervus_sika_s_000314.png,4,3,5
22203,muntjac_s_000691.png,4,3,9
22204,stud_mare_s_000120.png,7,3,8
22205,mule_deer_s_000001.png,4,3,6
22206,camion_s_001160.png,9,3,9
22207,lipizzan_s_000668.png,7,3,2
22208,trucking_rig_s_001141.png,9,3,0
22209,house_cat_s_001101.png,3,3,1
22210,fawn_s_000062.png,4,3,6
22211,wagtail_s_000945.png,2,3,8
22212,police_cruiser_s_001087.png,1,3,7
22213,sambar_s_001041.png,4,3,7
22214,scow_s_000055.png,8,3,8
22215,flying_bird_s_001215.png,2,3,1
22216,tabby_s_001450.png,3,3,5
22217,compact_car_s_000033.png,1,3,3
22218,hospital_ship_s_000097.png,8,3,6
22219,lipizzan_s_000609.png,7,3,2
22220,camion_s_000907.png,9,3,1
22221,automobile_s_001117.png,1,3,2
22222,quarter_horse_s_001887.png,7,3,8
22223,mouser_s_000282.png,3,3,8
22224,chihuahua_s_001400.png,5,3,7
22225,english_toy_spaniel_s_000769.png,5,3,2
22226,tabby_cat_s_002393.png,3,3,8
22227,automobile_s_002287.png,1,3,4
22228,rhea_americana_s_000810.png,2,3,0
22229,toy_dog_s_001585.png,5,3,0
22230,capreolus_capreolus_s_001424.png,4,3,7
22231,felis_domesticus_s_000008.png,3,3,0
22232,blenheim_spaniel_s_000619.png,5,3,0
22233,tipper_truck_s_000090.png,9,3,5
22234,ferry_s_000041.png,8,3,2
22235,pekinese_s_002380.png,5,3,2
22236,natterjack_s_001061.png,6,3,3
22237,bufo_marinus_s_000616.png,6,3,7
22238,dive_bomber_s_000993.png,0,3,2
22239,true_cat_s_001064.png,3,3,9
22240,fire_engine_s_001290.png,9,3,4
22241,roe_deer_s_001031.png,4,3,8
22242,alytes_obstetricans_s_000086.png,6,3,5
22243,muntjac_s_001143.png,4,3,6
22244,tabby_s_000856.png,3,3,0
22245,tomcat_s_001877.png,3,3,9
22246,japanese_deer_s_000226.png,4,3,7
22247,barking_deer_s_000713.png,4,3,2
22248,cassowary_s_000399.png,2,3,2
22249,fighter_aircraft_s_000046.png,0,3,9
22250,wagtail_s_000867.png,2,3,7
22251,tabby_s_001257.png,3,3,0
22252,camion_s_000026.png,9,3,2
22253,cat_s_001494.png,3,3,6
22254,multiengine_airplane_s_000382.png,0,3,0
22255,sea_boat_s_000314.png,8,3,1
22256,bufo_marinus_s_001411.png,6,3,9
22257,jetliner_s_000791.png,0,3,5
22258,propeller_plane_s_000864.png,0,3,7
22259,red_deer_s_001590.png,4,3,6
22260,leopard_frog_s_001430.png,6,3,1
22261,convertible_s_001114.png,1,3,3
22262,police_boat_s_000758.png,8,3,4
22263,anuran_s_000769.png,6,3,3
22264,jumbo_jet_s_001686.png,0,3,2
22265,automobile_s_000844.png,1,3,1
22266,green_frog_s_000047.png,6,3,1
22267,broodmare_s_001702.png,7,3,1
22268,speedboat_s_000431.png,8,3,8
22269,station_wagon_s_000918.png,1,3,0
22270,coupe_s_002060.png,1,3,0
22271,propeller_plane_s_001059.png,0,3,1
22272,quarter_horse_s_001428.png,7,3,0
22273,true_cat_s_000708.png,3,3,4
22274,american_elk_s_000597.png,4,3,2
22275,nandu_s_001519.png,2,3,8
22276,stealth_bomber_s_002095.png,0,3,3
22277,bullfrog_s_000755.png,6,3,3
22278,tomcat_s_000385.png,3,3,6
22279,gamecock_s_000333.png,2,3,0
22280,accentor_s_000284.png,2,3,8
22281,rhea_americana_s_000274.png,2,3,5
22282,bufo_viridis_s_000068.png,6,3,5
22283,bufo_bufo_s_001253.png,6,3,2
22284,deer_s_000480.png,4,3,8
22285,tipper_s_002194.png,9,3,1
22286,dive_bomber_s_001117.png,0,3,1
22287,bird_s_002426.png,2,3,2
22288,fallow_deer_s_000632.png,4,3,7
22289,blenheim_spaniel_s_000060.png,5,3,8
22290,anuran_s_000813.png,6,3,5
22291,broodmare_s_001514.png,7,3,8
22292,station_wagon_s_000692.png,1,3,8
22293,stealth_fighter_s_000017.png,0,3,3
22294,true_cat_s_001878.png,3,3,4
22295,leopard_frog_s_000391.png,6,3,1
22296,car_transporter_s_000094.png,9,3,5
22297,accentor_s_000389.png,2,3,2
22298,compact_car_s_000517.png,1,3,1
22299,stealth_fighter_s_001137.png,0,3,0
22300,mayflower_s_000005.png,8,3,7
22301,pekingese_s_001141.png,5,3,3
22302,cat_s_000304.png,3,3,2
22303,compact_car_s_002054.png,1,3,6
22304,fighter_aircraft_s_000002.png,0,3,7
22305,dog_s_000065.png,5,3,7
22306,coupe_s_000333.png,1,3,7
22307,alauda_arvensis_s_000093.png,2,3,0
22308,plane_s_000041.png,0,3,9
22309,appaloosa_s_000379.png,7,3,1
22310,ostrich_s_000010.png,2,3,6
22311,camion_s_001662.png,9,3,8
22312,lippizan_s_000695.png,7,3,5
22313,lark_s_000413.png,2,3,4
22314,auto_s_000366.png,1,3,5
22315,tipper_truck_s_000752.png,9,3,1
22316,funny_wagon_s_000153.png,1,3,1
22317,dive_bomber_s_001377.png,0,3,2
22318,rangifer_caribou_s_000630.png,4,3,9
22319,arabian_s_001331.png,7,3,0
22320,jetliner_s_000780.png,0,3,4
22321,dog_s_000178.png,5,3,7
22322,cassowary_s_000511.png,2,3,3
22323,lippizan_s_000552.png,7,3,1
22324,arabian_s_001911.png,7,3,6
22325,quarter_horse_s_001460.png,7,3,2
22326,bomber_s_000019.png,0,3,8
22327,gelding_s_000346.png,7,3,6
22328,toad_s_000437.png,6,3,3
22329,stealth_fighter_s_000738.png,0,3,0
22330,tractor_trailer_s_000222.png,9,3,4
22331,honey_eater_s_001276.png,2,3,1
22332,frog_s_003077.png,6,3,4
22333,wrecker_s_001473.png,9,3,0
22334,shooting_brake_s_001549.png,1,3,4
22335,car_s_001856.png,1,3,4
22336,mongrel_s_001032.png,5,3,4
22337,western_toad_s_001110.png,6,3,5
22338,pekingese_s_001624.png,5,3,9
22339,natterjack_s_000017.png,6,3,5
22340,cargo_vessel_s_001523.png,8,3,6
22341,saddle_horse_s_001864.png,7,3,0
22342,domestic_dog_s_000910.png,5,3,9
22343,roe_deer_s_000598.png,4,3,8
22344,quarter_horse_s_001945.png,7,3,0
22345,anuran_s_000567.png,6,3,1
22346,camion_s_000272.png,9,3,8
22347,spring_frog_s_000588.png,6,3,3
22348,lorry_s_000552.png,9,3,7
22349,police_cruiser_s_001112.png,1,3,4
22350,attack_aircraft_s_001253.png,0,3,9
22351,green_frog_s_001829.png,6,3,8
22352,rangifer_caribou_s_000270.png,4,3,0
22353,bufo_s_001727.png,6,3,1
22354,rana_palustris_s_000501.png,6,3,4
22355,maltese_s_000665.png,5,3,5
22356,bufo_americanus_s_000097.png,6,3,6
22357,dog_s_000011.png,5,3,9
22358,estate_car_s_001313.png,1,3,2
22359,dawn_horse_s_001407.png,7,3,9
22360,rangifer_caribou_s_000705.png,4,3,2
22361,elk_s_000796.png,4,3,1
22362,pickerel_frog_s_000558.png,6,3,3
22363,bullfrog_s_001150.png,6,3,8
22364,domestic_cat_s_000151.png,3,3,2
22365,estate_car_s_000489.png,1,3,6
22366,dump_truck_s_000859.png,9,3,9
22367,tipper_truck_s_000945.png,9,3,1
22368,tomcat_s_002738.png,3,3,7
22369,cervus_elaphus_s_000682.png,4,3,2
22370,biplane_s_000767.png,0,3,1
22371,moose_s_001776.png,4,3,9
22372,auto_s_001663.png,1,3,4
22373,dromaius_novaehollandiae_s_000325.png,2,3,5
22374,powerboat_s_000475.png,8,3,3
22375,wagtail_s_000171.png,2,3,2
22376,finch_s_000509.png,2,3,0
22377,domestic_cat_s_001533.png,3,3,4
22378,muntjac_s_000555.png,4,3,4
22379,station_wagon_s_002493.png,1,3,0
22380,lipizzan_s_001295.png,7,3,3
22381,lipizzan_s_000100.png,7,3,3
22382,station_wagon_s_001431.png,1,3,0
22383,jumbojet_s_000757.png,0,3,1
22384,frog_s_001311.png,6,3,0
22385,sika_s_000642.png,4,3,9
22386,mule_deer_s_001018.png,4,3,1
22387,japanese_spaniel_s_001402.png,5,3,4
22388,wagon_s_002005.png,1,3,3
22389,bufo_viridis_s_001397.png,6,3,6
22390,maltese_s_000006.png,5,3,8
22391,fawn_s_001240.png,4,3,8
22392,pekinese_s_001891.png,5,3,9
22393,barking_frog_s_000129.png,6,3,0
22394,estate_car_s_001012.png,1,3,8
22395,motorcar_s_000770.png,1,3,3
22396,coupe_s_001951.png,1,3,5
22397,nandu_s_000106.png,2,3,5
22398,stud_mare_s_001329.png,7,3,2
22399,auto_s_001865.png,1,3,3
22400,ship_s_002012.png,8,3,6
22401,tanker_s_001139.png,8,3,5
22402,cat_s_000257.png,3,3,0
22403,appaloosa_s_002000.png,7,3,4
22404,pickerel_frog_s_001229.png,6,3,1
22405,quarter_horse_s_001522.png,7,3,1
22406,felis_catus_s_000201.png,3,3,8
22407,maltese_dog_s_000240.png,5,3,8
22408,monoplane_s_000004.png,0,3,1
22409,container_ship_s_000196.png,8,3,3
22410,plane_s_000035.png,0,3,0
22411,domestic_cat_s_000200.png,3,3,8
22412,pekingese_s_000025.png,5,3,2
22413,tomcat_s_000656.png,3,3,1
22414,stud_mare_s_001325.png,7,3,6
22415,truck_s_000967.png,9,3,3
22416,maltese_s_001484.png,5,3,1
22417,rangifer_caribou_s_000729.png,4,3,2
22418,stealth_fighter_s_000257.png,0,3,7
22419,shooting_brake_s_000674.png,1,3,0
22420,house_cat_s_002165.png,3,3,9
22421,convertible_s_002275.png,1,3,7
22422,car_s_002082.png,1,3,9
22423,pekingese_s_000843.png,5,3,1
22424,pekinese_s_001386.png,5,3,3
22425,tabby_cat_s_002143.png,3,3,0
22426,passenger_ship_s_001766.png,8,3,8
22427,pekingese_s_002069.png,5,3,7
22428,rana_clamitans_s_000504.png,6,3,2
22429,lippizaner_s_001097.png,7,3,0
22430,pekinese_s_000505.png,5,3,3
22431,fallow_deer_s_000130.png,4,3,4
22432,pterocnemia_pennata_s_000093.png,2,3,5
22433,moving_van_s_001360.png,9,3,4
22434,peke_s_000142.png,5,3,7
22435,jetliner_s_000700.png,0,3,7
22436,maltese_s_000695.png,5,3,3
22437,convertible_s_002442.png,1,3,6
22438,red_deer_s_002787.png,4,3,7
22439,bullfrog_s_001677.png,6,3,4
22440,passenger_ship_s_001958.png,8,3,3
22441,sparrow_s_000026.png,2,3,6
22442,truck_s_000002.png,9,3,9
22443,fallow_deer_s_001529.png,4,3,7
22444,quarter_horse_s_001459.png,7,3,9
22445,japanese_spaniel_s_000178.png,5,3,7
22446,honey_eater_s_001541.png,2,3,3
22447,dump_truck_s_001170.png,9,3,5
22448,honey_eater_s_000404.png,2,3,0
22449,stealth_fighter_s_000436.png,0,3,3
22450,station_wagon_s_002696.png,1,3,1
22451,station_wagon_s_000407.png,1,3,4
22452,delivery_truck_s_001618.png,9,3,3
22453,felis_domesticus_s_000147.png,3,3,6
22454,appaloosa_s_002190.png,7,3,6
22455,guard_boat_s_001558.png,8,3,6
22456,mouser_s_001157.png,3,3,7
22457,lippizan_s_001219.png,7,3,7
22458,reconnaissance_plane_s_000352.png,0,3,6
22459,ostrich_s_000617.png,2,3,2
22460,mouser_s_000321.png,3,3,3
22461,alces_alces_s_000017.png,4,3,5
22462,passenger_ship_s_001892.png,8,3,9
22463,tabby_s_000560.png,3,3,9
22464,camion_s_000429.png,9,3,8
22465,cargo_vessel_s_001800.png,8,3,8
22466,dumper_s_000503.png,9,3,9
22467,tabby_s_001918.png,3,3,9
22468,moose_s_000372.png,4,3,2
22469,blenheim_spaniel_s_000629.png,5,3,3
22470,blenheim_spaniel_s_001181.png,5,3,6
22471,pilot_boat_s_001480.png,8,3,5
22472,car_s_000809.png,1,3,0
22473,canis_familiaris_s_000619.png,5,3,9
22474,estate_car_s_001485.png,1,3,8
22475,tipper_lorry_s_000703.png,9,3,9
22476,spadefoot_s_000742.png,6,3,7
22477,boat_s_000255.png,8,3,8
22478,japanese_spaniel_s_001358.png,5,3,4
22479,shooting_brake_s_000867.png,1,3,5
22480,deer_s_001709.png,4,3,0
22481,cat_s_001568.png,3,3,1
22482,tipper_s_000504.png,9,3,5
22483,chihuahua_s_001050.png,5,3,9
22484,cat_s_001819.png,3,3,8
22485,dawn_horse_s_002154.png,7,3,4
22486,bird_of_passage_s_000214.png,2,3,8
22487,english_toy_spaniel_s_000995.png,5,3,5
22488,toad_frog_s_000726.png,6,3,8
22489,cat_s_001589.png,3,3,1
22490,automobile_s_002578.png,1,3,7
22491,moose_s_000833.png,4,3,5
22492,powerboat_s_000499.png,8,3,3
22493,chihuahua_s_000553.png,5,3,8
22494,dump_truck_s_001890.png,9,3,6
22495,cassowary_s_000904.png,2,3,3
22496,pilot_boat_s_001142.png,8,3,2
22497,aerial_ladder_truck_s_001312.png,9,3,2
22498,american_elk_s_000586.png,4,3,7
22499,convertible_s_002425.png,1,3,8
22500,beach_wagon_s_000338.png,1,3,9
22501,buckskin_s_000048.png,7,3,0
22502,bullfrog_s_000025.png,6,3,3
22503,convertible_s_001753.png,1,3,2
22504,boat_s_000381.png,8,3,6
22505,felis_domesticus_s_000580.png,3,3,8
22506,airbus_s_000701.png,0,3,4
22507,house_cat_s_000848.png,3,3,4
22508,ostrich_s_001144.png,2,3,3
22509,dama_dama_s_000035.png,4,3,9
22510,cassowary_s_000791.png,2,3,2
22511,cassowary_s_000464.png,2,3,8
22512,cat_s_002144.png,3,3,9
22513,wapiti_s_000654.png,4,3,2
22514,ship_s_002033.png,8,3,6
22515,ostrich_s_001189.png,2,3,5
22516,compact_car_s_001524.png,1,3,6
22517,house_cat_s_000182.png,3,3,1
22518,container_ship_s_001101.png,8,3,0
22519,japanese_deer_s_000805.png,4,3,6
22520,arabian_s_001449.png,7,3,8
22521,multiengine_airplane_s_000363.png,0,3,3
22522,car_s_000320.png,1,3,6
22523,house_cat_s_001104.png,3,3,4
22524,container_vessel_s_000134.png,8,3,7
22525,bufo_viridis_s_000451.png,6,3,3
22526,stallion_s_000391.png,7,3,9
22527,lipizzan_s_002146.png,7,3,8
22528,green_frog_s_001693.png,6,3,4
22529,wagon_s_000091.png,1,3,2
22530,bullfrog_s_000288.png,6,3,3
22531,container_ship_s_000242.png,8,3,4
22532,wagon_s_002748.png,1,3,3
22533,car_s_000835.png,1,3,0
22534,bufo_speciosus_s_000097.png,6,3,5
22535,ostrich_s_001367.png,2,3,1
22536,wapiti_s_001234.png,4,3,6
22537,passenger_ship_s_000810.png,8,3,3
22538,camion_s_001693.png,9,3,9
22539,bird_s_001040.png,2,3,4
22540,attack_aircraft_s_001018.png,0,3,5
22541,cow_pony_s_001268.png,7,3,9
22542,alley_cat_s_002782.png,3,3,2
22543,lorry_s_002151.png,9,3,9
22544,cervus_elaphus_s_000302.png,4,3,9
22545,estate_car_s_001731.png,1,3,6
22546,mule_deer_s_000152.png,4,3,6
22547,maltese_s_000467.png,5,3,8
22548,tabby_cat_s_002820.png,3,3,5
22549,mouser_s_000693.png,3,3,8
22550,frog_s_003017.png,6,3,0
22551,pilot_boat_s_000175.png,8,3,5
22552,wagon_s_001570.png,1,3,2
22553,beach_wagon_s_000871.png,1,3,7
